AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
25I,12/23/1997,m,R,238,,J,,Dead,,,1975,06/07/1975,
25J,11/25/1997,m,F,517,,M,,Dead,,,1975,05/08/1975,
25N,01/04/2000,f,V,Z1,,J,,Dead,,,1975,04/09/1975,
25O,11/26/1999,f,F,OS,,F,,Dead,,,1972,06/10/1975,
25P,12/08/2000,f,KK,306,,M,,Dead,,,1975,04/11/1975,
25R,12/09/2001,m,R,FH,,I,,Dead,,,1970,06/12/1975,
25Z,12/17/2003,f,R,FH,,I,,Dead,,,1972,04/01/1976,
262,3/23/1969,f,I,543,,F,,Dead,,,1976,05/01/1976,
263,3/16/1969,f,I,320,,J,,Dead,,,1975,10/01/1976,
26A,01/12/1992,m,Q,TN,J,J,11/01/1974,Dead,,,1969,01/02/1976,
26B,2/25/1993,f,V,XC,F,F,10/01/1976,Dead,,,1970,10/05/1976,
26L,12/18/1999,f,F,438,,M,,Dead,,,1976,11/05/1976,
26P,12/03/2000,m,S,4,,F,,Dead,,,1968,03/06/1976,
278,1/28/1969,f,A,A6,L,L,08/01/1973,Dead,,,1969,10/06/1976,
27C,1/17/1994,f,F,62,,L,,Dead,,,1976,09/07/1976,
27E,1/15/1995,m,V,IW,,I,,Dead,,,1967,12/07/1976,
27J,12/28/1997,m,F,485,,J,,Dead,,,1976,03/08/1976,
27L,1/29/2000,m,F,LA,,J,,Dead,,,1976,06/08/1976,
27N,1/29/2000,m,R,R003,nL,nL,11/10/1969,Dead,,,1959,11/08/1976,
27Z,12/04/2003,f,F,301,,M,,Dead,,,1976,04/09/1976,
280,2/17/1970,f,L,YL,,M,,Dead,,,1976,05/09/1976,
282,02/01/1970,m,L,?,nL,nL,11/10/1969,Dead,,,1953,09/09/1976,
283,03/04/1970,f,L,8R,,I,,Dead,,,1973,05/10/1976,
284,02/10/1970,m,L,WF,,J,,Dead,,,1976,08/10/1976,
285,03/02/1969,m,A,N2,J,J,04/01/1977,Dead,,,1973,09/01/1977,
286,2/23/1970,f,F,301,,F,,Dead,,,1977,02/02/1977,
287,4/14/1970,f,F,XJ,,J,,Dead,,,1976,06/02/1977,
288,03/10/1969,m,F,280,,L,,Dead,,,1977,05/05/1977,
289,03/05/1969,m,F,DZ,X,X,10/01/1976,Dead,,,1967,06/06/1977,
28A,04/02/1992,f,R,91,nI,nI,01/01/1961,Dead,,,1957,03/07/1977,
28B,1/20/1993,m,F,XC,F,F,11/01/1976,Dead,,,1973,07/07/1977,
28E,02/06/1995,m,V,AA,F,F,11/01/1975,Dead,,,1965,10/07/1977,
28G,1/26/1997,f,F,TN,O,O,10/03/1977,Dead,,,1971,10/08/1977,
28J,3/19/1998,f,F,350,,F,,Dead,,,1975,11/09/1977,
28N,12/01/1999,f,F,259,,L,,Dead,,,1976,02/11/1977,
28P,12/02/2000,m,LL,AA,I,I,11/01/1976,Dead,,,1971,08/12/1977,
28S,12/10/2001,m,HH,530,,I,,Dead,,,1978,03/01/1978,
290,2/21/1970,f,F,601,,J,,Dead,,,1978,07/01/1978,
292,2/24/1970,m,F,G8,nO,nO,11/01/1976,Dead,,,1976,03/02/1978,
294,2/24/1970,f,L,432,,L,,Dead,,,1978,09/04/1978,
296,03/09/1970,m,F,U5,,L,,Dead,,,1974,10/04/1978,
297,03/08/1970,f,F,510,,F,,Dead,,,1975,11/05/1978,
299,01/10/1970,f,F,XN,,L,,Dead,,,1971,11/06/1978,
29A,01/03/1992,f,F,YB,,F,,Dead,,,1970,08/09/1978,
29B,01/08/1993,f,F,571,,M,,Dead,,,1978,07/10/1978,
29F,02/06/1996,m,BB,WE,,I,,Dead,,,1977,01/11/1978,
29H,1/25/1997,m,BB,673,,I,,Dead,,,1978,03/11/1978,
29I,1/18/1998,f,R,FH,,I,,Dead,,,1978,03/11/1978,
29J,1/23/1998,f,V,348,,I,,Dead,,,1978,03/12/1978,
29L,11/17/1999,m,H,G8,,O,,Dead,,,1979,02/01/1979,
29O,12/21/1999,m,R,310,L,L,09/01/1977,Dead,,,1974,09/01/1979,
29V,10/19/2003,m,R,YB,I,I,12/01/1978,Dead,,,1971,09/03/1979,
2A8,10/20/2004,f,F,300,L,L,09/01/1978,Dead,,,1974,09/03/1979,
2B5,12/14/2005,m,R,482,,L,,Dead,,,1976,09/03/1979,
2B9,10/30/2005,m,S,472,F,F,10/01/1979,Dead,,,1975,11/04/1979,
2C,03/04/1967,m,A,YB,J,J,09/01/1978,Dead,,,1968,11/05/1979,
2D3,01/02/2007,m,S,348,,I,,Dead,,,1977,11/06/1979,
2D5,10/27/2006,m,S,K1,,F,,Dead,,,1977,01/07/1979,
2E,2/21/1967,m,A,73,nM,nM,08/01/1973,Dead,,,1956,01/07/1979,
2F1,9/25/2007,m,KK,9V,nO,nO,11/01/1976,Dead,,,1975,03/07/1979,
2F3,10/17/2007,f,S,?,nO,nO,11/01/1976,Dead,,,1954,03/08/1979,
2F5,10/17/2007,f,R,A6,L,L,09/01/1979,Dead,,,1973,10/08/1979,
2F8,9/28/2007,m,R,671,,L,,Dead,,,1979,01/09/1979,
2F9,12/21/2007,m,R,558,,I,,Dead,,,1979,01/10/1979,
2G,2/20/1967,m,A,76,J,J,09/01/1978,Dead,,,1965,12/10/1979,
2G0,12/13/2008,m,V,697,,F,,Dead,,,1979,03/12/1979,
2G4,12/03/2008,f,V,7Q,X,X,02/01/1979,Dead,,,1973,03/01/1980,
2G6,10/12/2008,m,HH,408,,F,,Dead,,,1977,05/01/1980,
2G7,11/02/2008,m,V,482,,L,,Dead,,,1979,05/01/1980,
2H,05/05/1967,m,A,699,,F,,Dead,,,1980,09/01/1980,
2J0,10/26/2009,m,KK,WX,O,O,08/01/1980,Dead,,,1969,10/01/1980,
2J3,9/20/2009,m,F,660,,L,,Dead,,,1980,11/01/1980,
2J4,01/09/2010,m,F,LA,F,F,07/01/1977,Dead,,,1967,11/01/1980,
2J7,09/07/2009,f,KK,XN,,L,,Dead,,,1980,04/02/1980,
2K9,9/18/2010,m,R,474,,L,,Dead,,,1980,03/03/1980,
2L0,9/20/2010,m,KK,OS,J,J,11/01/1979,Dead,,,1971,10/03/1980,
2L1,10/03/2010,m,KK,698,,F,,Dead,,,1980,05/05/1980,
2L9,12/06/2010,f,F,729,,O,,Dead,,,1980,03/06/1980,
2M,3/18/1967,f,C,N2,J,J,09/01/1978,Dead,,,1974,10/06/1980,
2M2,9/17/2011,f,KK,543,,F,,Dead,,,1980,03/07/1980,
2M5,08/10/2011,m,R,ZM,,F,,Dead,,,1969,04/07/1980,
2M9,09/12/2011,m,R,62,,L,,Dead,,,1974,05/07/1980,
2N,03/08/1967,m,C,692,,F,,Dead,,,1979,08/08/1980,
2N6,09/09/2011,f,F,359,,O,,Dead,,,1977,09/09/1980,
2O0,9/27/2012,m,KK,9H,,J,,Dead,,,1978,12/09/1980,
2O1,09/03/2012,m,R,JI,nM,nM,08/01/1973,Dead,,,1968,11/10/1980,
2O5,09/08/2012,m,KK,375,nJ,nJ,07/01/1974,Dead,,,1974,01/11/1980,
2O9,9/13/2012,f,R,31,nJ,nJ,07/01/1974,Dead,,,1972,04/11/1980,
2P5,09/04/2012,m,R,ZM,,F,,Dead,,,1973,03/12/1980,
2P7,08/07/2012,f,S,WF,,J,,Dead,,,1980,03/12/1980,
2P8,9/29/2012,m,S,431,,L,,Dead,,,1980,08/12/1980,
2R3,10/30/2013,m,S,WT,,F,,Dead,,,1972,09/12/1980,
2T0,08/06/2014,m,KK,293,,M,,Dead,,,1980,01/01/1981,
2T1,9/24/2014,m,HH,615,,J,,Dead,,,1980,01/01/1981,
2U,3/23/1967,m,A,306,,M,,Dead,,,1981,06/01/1981,
2U0,10/27/2014,m,V,A6,,J,,Dead,,,1976,07/01/1981,
2U1,8/17/2014,f,V,7L,,F,,Dead,,,1980,07/01/1981,
2U4,09/10/2014,f,S,840,,F,,Dead,,,1981,12/01/1981,
2U5,8/28/2014,m,MM,XN,,L,,Dead,,,1972,02/02/1981,
2U8,8/17/2014,f,V,471,,F,,Dead,,,1981,03/02/1981,
2U9,7/31/2014,f,V,FC,,F,,Dead,,,1976,11/02/1981,
2W2,07/10/2015,f,R,280,,L,,Dead,,,1981,03/04/1981,
2W7,8/30/2015,f,R,497,,I,,Dead,,,1981,03/05/1981,
2X6,07/01/2015,f,HH,FC,,F,,Dead,,,1971,03/06/1981,
2X8,8/26/2015,m,KK,AA,L,L,09/01/1980,Dead,,,1966,05/06/1981,
2X9,6/29/2015,m,KK,JI,nM,nM,08/01/1973,Dead,,,1970,05/06/1981,
2Y,02/10/1967,f,A,476,,F,,Dead,,,1981,04/07/1981,
300,01/11/1970,f,L,62,,L,,Dead,,,1970,07/07/1981,
301,02/07/1970,f,F,8K,L,L,09/01/1979,Dead,,,1975,11/08/1981,
304,03/01/1969,m,F,EK,nM,nM,08/01/1973,Dead,,,1969,12/08/1981,
305,03/02/1970,f,F,CS,M,M,09/01/1979,Dead,,,1976,02/10/1981,
306,04/12/1970,f,F,643,,M,,Dead,,,1978,09/10/1981,
309,2/15/1970,m,F,TO,,I,,Dead,,,1972,03/11/1981,
30C,1/21/1994,m,S,317,,I,,Dead,,,1977,08/12/1981,
30D,12/24/1994,f,R,327,,J,,Dead,,,1976,02/01/1982,
30F,12/10/1995,f,S,514,,M,,Dead,,,1981,02/01/1982,
30G,01/07/1997,m,CC,517,,M,,Dead,,,1981,02/01/1982,
30J,03/08/1998,f,V,646,,M,,Dead,,,1981,02/01/1982,
30N,11/27/1999,m,F,320,,J,,Dead,,,1982,03/01/1982,
30O,12/02/1999,f,F,N2,,F,,Dead,,,1982,04/01/1982,
30R,12/03/2001,m,F,Z4,X,X,8/31/1982,Dead,,,1974,09/01/1982,
30V,10/22/2003,m,R,420,J,J,09/01/1979,Dead,,,1975,09/01/1982,
310,04/01/1969,f,F,625,,J,,Dead,,,1978,09/01/1982,
315,2/24/1970,f,H,AC,I,I,10/01/1978,Dead,,,1970,11/01/1982,
317,1/25/1970,f,I,697,,F,,Dead,,,1982,04/02/1982,
318,1/30/1970,m,I,404,,L,,Dead,,,1977,05/02/1982,
319,1/22/1970,m,J,K1,J,J,09/01/1978,Dead,,,1974,09/02/1982,
31A,01/10/1992,f,R,FH,,I,,Dead,,,1982,04/03/1982,
31D,3/26/1995,f,R,3J,M,M,09/01/1978,Dead,,,1974,09/03/1982,
31H,1/31/1997,f,S,AA,,I,,Dead,,,1972,11/03/1982,
31I,1/23/1998,m,R,?,X,X,11/01/1981,Dead,,,1955,03/04/1982,
31J,12/26/1997,m,F,961,,L,,Dead,,,1982,05/04/1982,
31L,01/04/2000,f,V,746,,I,,Dead,,,1982,01/06/1982,
32C,1/25/1994,m,R,N2,,F,,Dead,,,1971,07/07/1982,
32E,1/31/1996,m,R,G8,I,I,10/01/1981,Dead,,,1971,09/07/1982,
32G,2/18/1997,f,V,DT,,L,,Dead,,,1976,09/07/1982,
32L,3/25/2000,m,F,408,L,L,09/01/1980,Dead,,,1976,12/07/1982,
32S,11/12/2001,f,F,NU,,I,,Dead,,,1982,01/08/1982,
332,03/12/1970,f,A,729,,O,,Dead,,,1981,02/08/1982,
33A,1/15/1993,m,R,K1,,F,,Dead,,,1975,07/08/1982,
33B,1/21/1993,m,S,294,F,F,11/01/1980,Dead,,,1977,02/09/1982,
33C,1/15/1994,f,R,783,,J,,Dead,,,1980,12/09/1982,
33L,01/12/2000,f,F,308,,O,,Dead,,,1981,02/10/1982,
33Z,12/11/2003,f,F,674,,I,,Dead,,,1982,05/10/1982,
343,03/04/1970,f,E,416,F,F,01/01/1981,Dead,,,1977,02/11/1982,
346,3/21/1970,m,I,308,,O,,Dead,,,1978,01/12/1982,
347,2/28/1970,f,I,446,M,M,10/01/1981,Dead,,,1976,02/12/1982,
348,03/03/1970,f,I,LA,X,X,11/01/1981,Dead,,,1968,02/12/1982,
34A,04/10/1993,f,R,411,,F,,Dead,,,1982,06/12/1982,
34B,12/14/1992,f,W,790,,M,,Dead,,,1982,01/01/1983,
34I,12/26/1997,f,G,877,,F,,Dead,,,1982,01/01/1983,
34N,12/28/1999,f,F,514,,M,,Dead,,,1982,02/01/1983,
34O,12/04/2000,m,F,458,L,L,04/01/1982,Dead,,,1978,03/01/1983,
34P,12/26/2000,m,F,A28,,I,,Dead,,,1983,03/01/1983,
34V,12/16/2003,f,R,S009,nJ,nJ,01/01/1965,Dead,,,1961,03/01/1983,
350,04/01/1969,f,F,310,,F,,Dead,,,1978,04/01/1983,
358,3/14/1970,m,I,294,J,J,03/01/1983,Dead,,,1979,08/01/1983,
359,3/17/1969,f,F,9H,nJ,nJ,07/01/1974,Dead,,,1974,12/01/1983,
35B,01/02/1993,f,R,258,,L,,Dead,,,1979,05/02/1983,
35E,03/07/1996,m,R,846,,L,,Dead,,,1983,01/03/1983,
35F,01/06/1996,f,R,674,,I,,Dead,,,1983,02/04/1983,
35G,12/27/1996,f,R,784,,J,,Dead,,,1983,07/04/1983,
35J,4/22/1998,f,R,P8,,M,,Dead,,,1979,08/04/1983,
35N,01/01/2000,f,F,763,,J,,Dead,,,1982,07/05/1983,
35O,12/31/2000,f,HH,693,,F,,Dead,,,1981,10/05/1983,
35V,1/22/2004,m,R,587,,I,,Dead,,,1978,03/07/1983,
362,03/04/1970,f,K,A43,,I,,Dead,,,1983,02/08/1983,
36D,1/22/1995,f,S,9K,,J,,Dead,,,1979,04/08/1983,
36J,12/26/1997,f,BB,A18,,J,,Dead,,,1983,04/08/1983,
36L,03/07/2000,f,F,WX,L,L,10/01/1981,Dead,,,1977,08/08/1983,
36R,12/29/2001,m,R,G4,,L,,Dead,,,1971,09/08/1983,
36S,12/05/2001,m,F,485,,J,,Dead,,,1979,05/09/1983,
36T,01/07/2003,m,R,A13,,J,,Dead,,,1983,05/09/1983,
373,3/20/1970,m,I,A53,,J,,Dead,,,1983,05/09/1983,
37D,12/30/1994,f,F,7H,,J,,Dead,,,1979,08/09/1983,
37T,12/03/2002,f,R,S,I,I,09/01/1983,Dead,,,1973,09/09/1983,
382,02/04/1970,f,F,FH,F,F,10/01/1983,Dead,,,1979,12/09/1983,
38L,01/11/2000,m,F,FC,I,I,10/01/1982,Dead,,,1979,01/10/1983,
38V,12/01/2003,f,HH,CS,,I,,Dead,,,1983,02/10/1983,
391,03/05/1969,m,E,DT,,L,,Dead,,,1971,01/12/1983,
393,4/21/1970,m,A,474,,L,,Dead,,,1983,01/12/1983,
397,2/20/1969,f,F,4,M,M,09/01/1976,Dead,,,1971,05/12/1983,
39C,03/02/1994,m,S,897,,I,,Dead,,,1982,09/12/1983,
39F,1/18/1996,f,R,985,,F,,Dead,,,1983,09/12/1983,
39G,12/29/1996,m,F,604,,I,,Dead,,,1980,12/12/1983,
39J,01/04/1998,f,E,WF,,J,,Dead,,,1978,01/01/1984,
39L,1/30/2000,m,F,320,,J,,Dead,,,1979,01/01/1984,
39S,05/04/2002,f,V,713,,L,,Dead,,,1981,11/02/1984,
39T,11/10/2002,f,R,789,,P,,Dead,,,1984,07/03/1984,
39Z,10/26/2003,f,HH,798,,I,,Dead,,,1984,12/03/1984,
3A2,12/05/2004,f,KK,128,I,I,12/01/1983,Dead,,,1962,12/04/1984,
3A3,10/21/2004,m,R,FB,,F,,Dead,,,1983,02/05/1984,
3A4,11/06/2004,f,HH,278,,L,,Dead,,,1974,03/06/1984,
3A7,11/11/2004,f,R,606,,L,,Dead,,,1984,03/06/1984,
3B6,11/25/2005,f,R,293,I,I,10/01/1978,Dead,,,1974,08/06/1984,
3C,3/24/1967,m,E,923,,J,,Dead,,,1984,03/07/1984,
3C0,12/23/2005,f,HH,278,,L,,Dead,,,1980,04/07/1984,
3C3,10/30/2005,f,F,WE,,I,,Dead,,,1979,12/07/1984,
3C4,11/02/2005,m,F,A36,,O,,Dead,,,1983,03/08/1984,
3C7,11/19/2005,f,F,310,,F,,Dead,,,1977,01/09/1984,
3D,2/21/1967,m,E,443,,I,,Dead,,,1979,01/09/1984,
3D3,10/08/2006,m,S,965,,L,,Dead,,,1983,01/09/1984,
3E,03/10/1967,f,E,676,,I,,Dead,,,1984,01/09/1984,
3.00E+07,11/10/2006,f,F,829,,I,,Dead,,,1983,02/09/1984,
3.00E+09,11/03/2006,m,F,WX,L,L,10/01/1981,Dead,,,1978,07/09/1984,
3F6,10/24/2007,f,KK,TV,nL,nL,11/10/1969,Dead,,,1969,03/10/1984,
3G,02/10/1967,m,E,278,,L,,Dead,,,1984,03/10/1984,
3G0,10/03/2008,f,R,416,L,L,10/01/1982,Dead,,,1978,09/10/1984,
3G3,09/12/2008,f,KK,294,F,F,06/01/1984,Dead,,,1980,09/10/1984,
3G6,10/28/2008,m,HH,526,,Q,,Dead,,,1985,12/11/1984,
3H,3/27/1967,m,I,B87,,P,,Dead,,,1984,12/12/1984,
3I0,10/25/2009,m,S,572,I,I,08/01/1984,Dead,,,1980,01/01/1985,
3I1,11/01/2009,m,S,913,,I,,Dead,,,1985,04/01/1985,
3I2,11/01/2009,m,R,287,,F,,Dead,,,1985,05/03/1985,
3I7,9/16/2009,f,R,K,,F,,Dead,,,1964,07/08/1985,
3I8,12/18/2009,m,R,WE,F,F,08/01/1984,Dead,,,1974,09/09/1985,
3J,04/09/1967,f,A,234,,I,,Dead,,,1983,09/09/1985,
3J2,10/20/2009,m,R,446,,Q,,Dead,,,1985,04/10/1985,
3J4,9/28/2009,f,S,A96,,L,,Dead,,,1985,07/10/1985,
3J7,11/06/2009,m,V,510,X,X,10/11/1984,Dead,,,1976,04/11/1985,
3K2,10/19/2010,f,F,746,,I,,Dead,,,1985,02/12/1985,
3K3,9/30/2010,m,F,K1,L,L,12/11/1984,Dead,,,1981,03/12/1985,
3K8,10/24/2010,f,F,C38,,F,,Dead,,,1985,02/01/1986,
3L4,10/04/2010,m,KK,503,,F,,Dead,,,1981,10/01/1986,
3N0,10/06/2011,m,R,A71,,F,,Dead,,,1986,10/01/1986,
3N7,8/25/2011,m,HH,572,,L,,Dead,,,1986,05/06/1986,
3O2,8/21/2012,f,R,A71,,F,,Dead,,,1984,12/08/1986,
3O5,10/01/2012,f,R,3R,,I,,Dead,,,1974,01/09/1986,
3P,4/26/1967,m,I,262,,R,,Dead,,,1987,12/10/1986,
3P3,9/14/2012,m,R,606,X,X,05/03/1985,Dead,,,1980,03/11/1986,
3P4,9/26/2012,m,HH,673,,I,,Dead,,,1986,03/12/1986,
3P9,09/04/2012,m,F,EK,X,X,09/03/1985,Dead,,,1961,05/12/1986,
3Q,3/23/1967,f,I,587,,I,,Dead,,,1986,01/01/1987,
3Q8,09/01/2013,f,R,D88,,Q,,Dead,,,1986,01/01/1987,
3R,02/10/1967,f,I,483,,L,,Dead,,,1986,04/01/1987,
3R6,8/28/2013,m,KK,E78,,F,,Dead,,,1987,05/01/1987,
3S0,07/11/2013,f,F,709,,L,,Dead,,,1985,06/02/1987,
3S9,8/14/2013,m,F,844,,L,,Dead,,,1986,05/04/1987,
3T,04/04/1967,m,E,WX,L,L,09/01/1982,Dead,,,1979,02/06/1987,
3T0,07/07/2014,m,R,B12,,R,,Dead,,,1987,02/06/1987,
3T2,8/23/2014,m,S,G32,,L,,Dead,,,1987,03/06/1987,
3U,02/06/1967,m,E,278,,L,,Dead,,,1983,01/08/1987,
3U2,9/27/2014,m,V,8J,Q,Q,11/05/1986,Dead,,,1976,06/08/1987,
3U5,08/12/2014,f,V,7L,X,X,03/05/1987,Dead,,,1983,06/08/1987,
3V,02/09/1967,m,C,1A,nT,nT,04/01/1987,Dead,,,1972,09/09/1987,
3V3,09/06/2015,m,R,668,R,R,03/05/1987,Dead,,,1981,12/09/1987,
3W3,9/23/2015,m,F,D89,,Q,,Dead,,,1986,02/10/1987,
3W8,8/18/2015,f,KK,692,L,L,8/25/1986,Dead,,,1980,05/11/1987,
404,03/05/1971,f,L,604,,I,,Dead,,,1984,05/11/1987,
405,03/10/1971,f,L,572,nS,S,01/01/1986,Dead,,,1978,08/11/1987,
406,3/22/1971,f,L,W,X,X,7/25/1986,Dead,,,1973,02/01/1988,
409,03/11/1971,m,F,B59,,I,,Dead,,,1986,11/01/1988,
40C,01/03/1994,m,S,FH,nT,nT,04/01/1987,Dead,,,1983,02/02/1988,
40G,12/25/1996,m,V,432,,L,,Dead,,,1988,01/04/1988,
40N,2/14/2000,m,R,447,nS,S,01/01/1986,Dead,,,1977,02/05/1988,
40O,12/05/2000,m,F,FC,L,L,08/08/1988,Dead,,,1983,10/06/1988,
40T,11/09/2002,f,R,287,,F,,Dead,,,1980,01/07/1988,
40V,11/10/2003,f,R,306,X,X,8/21/1987,Dead,,,1976,02/09/1988,
40Z,12/07/2003,f,V,D86,,T,,Dead,,,1988,03/09/1988,
410,2/22/1971,m,F,893,,Q,,Dead,,,1987,01/11/1988,
411,03/09/1971,f,F,974,,F,,Dead,,,1987,01/11/1988,
412,03/12/1971,m,F,C39,,F,,Dead,,,1987,01/11/1988,
413,3/16/1971,m,F,D81,,Q,,Dead,,,1987,01/11/1988,
414,4/13/1971,m,F,E65,,F,,Dead,,,1987,01/11/1988,
415,03/12/1971,m,F,D09,,I,,Dead,,,1985,01/11/1988,
419,02/03/1971,f,J,846,,L,,Dead,,,1987,03/11/1988,
41E,2/28/1996,m,R,446,,Q,,Dead,,,1988,05/11/1988,
41F,12/04/1995,m,S,B56,,F,,Dead,,,1985,07/11/1988,
41G,2/18/1997,f,C,D83,,R,,Dead,,,1989,12/11/1988,
41Z,11/29/2003,f,R,692,,F,,Dead,,,1988,01/01/1989,
42F,11/30/1995,m,S,F09,,L,,Dead,,,1989,01/02/1989,
42P,1/17/2001,f,F,966,,L,,Dead,,,1989,02/02/1989,
430,2/25/1971,f,L,B03,,F,,Dead,,,1989,02/02/1989,
431,2/13/1971,f,L,432,,L,,Dead,,,1989,02/03/1989,
433,4/30/1971,m,L,C38,,F,,Dead,,,1989,07/03/1989,
434,03/09/1971,m,F,116,T,T,07/02/1987,Dead,,,1959,10/03/1989,
435,4/17/1971,m,F,470,L,L,9/28/1988,Dead,,,1976,08/04/1989,
436,06/03/1971,m,F,731,Q,Q,09/11/1986,Dead,,,1982,04/05/1989,
437,3/17/1971,f,F,432,Q,Q,09/04/1986,Dead,,,1983,04/05/1989,
438,04/11/1971,f,F,H80,,L,,Dead,,,1989,08/05/1989,
439,3/15/1971,m,F,723,,F,,Dead,,,1982,02/06/1989,
43B,1/17/1993,m,F,G81,,L,,Dead,,,1989,02/06/1989,
43H,3/29/1997,m,BB,432,Q,Q,8/14/1985,Dead,,,1981,04/06/1989,
43K,11/25/1998,f,F,808,Q,Q,9/18/1987,Dead,,,1983,04/06/1989,
43R,01/10/2002,m,R,233,,Q,,Dead,,,1986,04/06/1989,
43S,10/31/2002,f,V,483,F,F,2/15/1989,Dead,,,1983,04/07/1989,
43T,11/07/2002,m,R,693,,F,,Dead,,,1983,05/08/1989,
43Z,11/19/2004,m,V,E65,,F,,Dead,,,1988,10/08/1989,
440,3/13/1971,m,I,B04,,F,,Dead,,,1989,11/08/1989,
441,04/08/1971,f,I,633,L,L,8/13/1988,Dead,,,1982,01/10/1989,
442,03/08/1971,m,I,985,,F,,Dead,,,1985,03/10/1989,
445,3/20/1971,m,I,I66,,F,,Dead,,,1989,03/10/1989,
447,02/11/1971,f,J,G73,,I,,Dead,,,1987,01/11/1989,
448,2/14/1971,m,J,F23,,F,,Dead,,,1988,12/11/1989,
44A,02/03/1993,m,S,693,,F,,Dead,,,1989,01/01/1990,
44E,1/22/1996,m,R,B11,,Q,,Dead,,,1989,01/01/1990,
44H,04/09/1997,m,S,D80,,T,,Dead,,,1989,01/01/1990,
44J,11/28/1997,f,F,H02,,R,,Dead,,,1989,01/01/1990,
44L,01/03/2000,m,F,I94,,T,,Dead,,,1989,01/01/1990,
450,03/08/1971,m,I,J13,,Q,,Dead,,,1989,01/01/1990,
456,4/14/1971,f,F,941,nT,nT,04/01/1987,Dead,,,1984,03/01/1990,
457,4/20/1971,m,F,H48,,T,,Dead,,,1990,03/01/1990,
45D,1/17/1995,f,R,C12,R,R,08/01/1988,Dead,,,1986,03/01/1990,
45E,12/30/1995,f,R,9K,Q,Q,8/14/1989,Dead,,,1972,10/01/1990,
45F,2/18/1996,f,F,584,L,L,09/07/1989,Dead,,,1981,10/01/1990,
45L,12/03/1999,m,F,D99,,I,,Dead,,,1990,03/02/1990,
45R,1/16/2002,f,S,I88,,F,,Dead,,,1990,05/02/1990,
46,01/01/1938,f,U,587,,T,,Dead,,,1990,07/02/1990,
462,6/21/1971,m,F,874,,F,,Dead,,,1988,09/03/1990,
46B,03/06/1993,f,S,H78,,L,,Dead,,,1990,01/04/1990,
46C,1/15/1994,f,F,447,L,L,10/14/1987,Dead,,,1976,09/04/1990,
46F,3/21/1996,f,F,941,,T,,Dead,,,1988,05/05/1990,
46G,1/27/1997,m,F,J45,,F,,Dead,,,1990,06/05/1990,
46I,12/26/1997,f,F,B03,,F,,Dead,,,1990,04/06/1990,
46P,12/06/2000,m,F,B64,nS,S,01/01/1986,Dead,B64,,1984,06/06/1990,
46S,11/16/2002,f,V,B60,,R,,Dead,,,1990,03/07/1990,
470,05/07/1971,f,I,576,I,I,8/13/1985,Dead,,,1981,01/08/1990,
471,3/19/1971,f,F,808,F,F,10/09/1985,Dead,,,1982,09/08/1990,
473,04/12/1971,f,L,F02,,L,,Dead,,,1990,01/09/1990,
474,02/12/1971,f,L,J12,,R,,Dead,,,1990,02/09/1990,
477,5/30/1972,m,L,CS,nS,S,01/01/1986,Dead,,,1970,04/09/1990,
478,4/15/1972,m,L,E78,,F,,Dead,,,1990,05/09/1990,
479,4/25/1972,f,L,844,,L,,Dead,,,1989,07/09/1990,
47J,1/28/1998,f,S,J79,,L,,Dead,,,1990,08/09/1990,
47K,11/22/1998,f,R,G17,,R,,Dead,,,1990,05/10/1990,
47L,01/09/2000,f,F,G19,,Q,,Dead,,,1990,08/10/1990,
47N,11/23/1999,m,R,432,,L,,Dead,,,1990,02/12/1990,
47S,10/27/2002,m,V,B13,,Q,,Dead,,,1990,01/01/1991,
47Z,10/08/2004,f,V,I34,,Q,,Dead,,,1990,01/01/1991,
480,2/19/1972,f,L,K08,,F,,Dead,,,1990,05/01/1991,
481,2/25/1972,m,L,C30,S,S,12/06/1990,Dead,,,1987,12/01/1991,
482,3/30/1972,f,L,FB,,F,,Dead,,,1974,09/02/1991,
483,3/30/1972,f,L,233,nQ,nQ,03/01/1985,Dead,,,1978,09/03/1991,
484,2/20/1972,m,J,A71,,F,,Dead,,,1983,10/03/1991,
487,03/07/1972,m,J,287,,F,,Dead,,,1979,03/04/1991,
488,03/08/1972,m,J,N54,,T,,Dead,,,1992,12/04/1991,
489,02/10/1972,m,J,454,nT,nT,04/01/1987,Dead,,,1978,02/05/1991,
48A,12/19/1992,m,S,C16,,T,,Dead,,,1988,03/05/1991,
48B,02/12/1993,f,F,480,X,X,01/08/1990,Dead,,,1981,06/07/1991,
48E,12/27/1995,f,R,558,nQ,nQ,03/01/1985,Dead,,,1977,07/07/1991,
48G,1/16/1997,m,F,D92,,R,,Dead,,,1991,07/08/1991,
48J,1/22/1998,f,F,660,,L,,Dead,,,1991,04/09/1991,
48N,12/01/1999,f,R,EK,L,L,07/06/1988,Dead,,,1976,09/09/1991,
490,03/03/1972,f,J,I72,,R,,Dead,,,1990,10/09/1991,
491,2/18/1972,m,J,K46,,Q,,Dead,,,1991,01/10/1991,
492,3/22/1972,m,J,587,,T,,Dead,,,1991,06/10/1991,
493,5/23/1972,m,J,B13,,Q,,Dead,,,1987,01/11/1991,
